user_id,signup_date,country,acquisition_source,device,email
12b2102d-940c-4503-b7c8-6152beed0af9,2025-02-04,FR,Organic,Desktop,hendersonisabella@example.net
ce920136-ac3a-412f-b65e-6cb58f0d5540,2025-02-04,JP,Social,Desktop,jennifer64@example.org
2b24ef63-f6f3-4192-b2da-dc219b7cd539,2025-02-04,US,Ads,Mobile,gregoryrichardson@example.org
e61ede90-0267-4eb3-aab6-12c9415d174a,2025-02-05,UK,Organic,Desktop,rsantana@example.net
90a6dffe-45bb-4b02-b99c-f98f62d8d220,2025-02-05,US,Ads,Tablet,djensen@example.com
520a9f1a-0647-4faf-850d-8003b520d86a,2025-02-05,FR,Referral,Tablet,vmendoza@example.com
5176a9d1-9a36-44d6-ae9c-e8ff084a3c4b,2025-02-05,US,Referral,Desktop,daniellegarcia@example.com
4f66a914-0563-4b30-8834-0d51a5c6c5ae,2025-02-05,IN,Social,Desktop,nicoleroth@example.net
3e9aec86-0325-4fbd-9ce8-e1c5dbd30aec,2025-02-05,UK,Organic,Desktop,ruizpatrick@example.org
a267d32f-ddcb-44bc-8dbd-c5da787515b9,2025-02-05,US,Organic,Desktop,kennedyjames@example.org
555dddac-99e0-459c-a09b-7c1a93feba88,2025-02-05,US,Organic,Mobile,rasmussencheryl@example.org
72f4c4b3-453a-4e55-afe2-43b3828648b4,2025-02-05,IN,Ads,Mobile,gordondavid@example.net
aa5f8dfc-a0b3-4a83-b002-9577e4f364d5,2025-02-05,US,Organic,Desktop,michaelmitchell@example.net
c0050539-4e3b-444f-bd23-6d284f2e8a08,2025-02-05,IN,Referral,Desktop,marynunez@example.org
25b3cc2e-137d-4405-accc-0672cfde82ad,2025-02-05,ES,Organic,Desktop,calhounbrian@example.net
355b8d83-b14a-4a86-9bd0-afca6c0786be,2025-02-05,US,Referral,Mobile,cassandra29@example.org
61f14c98-dcde-4dc8-84d3-40e87ecfbfc6,2025-02-05,DE,Organic,Desktop,owallace@example.org
afbffde4-a022-4155-9f69-5d179cc96aed,2025-02-05,FR,Ads,Mobile,robertberry@example.com
070c33fb-e3bc-40e6-b557-ad80d07c3682,2025-02-05,UK,Organic,Desktop,qknight@example.net
26d93400-a433-4e4e-bfdf-77a22b5881f8,2025-02-05,US,Organic,Desktop,baileynatalie@example.org
ef5eeca5-8909-4003-9136-e5301f0733df,2025-02-05,FR,Social,Desktop,mathew46@example.org
050fd4d6-70fe-4ca2-8cec-314982f8065a,2025-02-05,DE,Organic,Desktop,hufftroy@example.net
8a61f755-0c6b-4d43-bb37-eb7955315e27,2025-02-06,CA,Social,Desktop,anthonyfranklin@example.com
9afe08a7-20d8-42e4-ab8d-864280210c15,2025-02-06,BR,Referral,Desktop,ncummings@example.net
277f1725-90ea-41de-bd95-c7f5dbaa1aa2,2025-02-06,BR,Referral,Desktop,gregorymullen@example.com
e7354db2-5ce4-424b-b35b-9f78f55f2e80,2025-02-06,UK,Ads,Desktop,nicholsjoel@example.com
785218de-dd50-47e7-98fd-838647483ec1,2025-02-06,US,Referral,Desktop,wesleycalhoun@example.net
1ebd55b6-e605-44a2-88f5-48e7c53bcc3a,2025-02-06,UK,Organic,Desktop,donald73@example.org
f9fc9c3f-3206-4388-9804-550b6c0c32f9,2025-02-06,JP,Organic,Desktop,danielleharris@example.org
6759a88b-d52d-4f3f-8393-256a741b8f3d,2025-02-06,US,Referral,Desktop,qmarshall@example.com
1e4f1499-b0a9-487f-9ea7-86bc6fdab002,2025-02-06,US,Social,Desktop,belindahaas@example.com
4b00bb02-faeb-424a-afbd-12f985e05509,2025-02-06,US,Referral,Desktop,kristinnoble@example.net
52805fbc-2a98-4e21-a85d-6083a06a5d3a,2025-02-06,US,Ads,Desktop,lindamiller@example.org
945f2b79-2467-417c-8b79-ecccfe540e0f,2025-02-06,IN,Ads,Desktop,amarshall@example.com
048ac7a3-4860-42b2-ab83-7aae5a09550f,2025-02-06,US,Ads,Desktop,ublack@example.net
69a9aff9-235f-43d5-a224-a806ce072a52,2025-02-06,US,Referral,Desktop,megan85@example.net
53effcdf-ea7e-49ac-ae37-2e39af396095,2025-02-06,BR,Organic,Desktop,amandamorgan@example.com
42f90f92-1036-4a81-8bc4-d7ba70d0ebcb,2025-02-06,US,Referral,Desktop,alexander89@example.net
69c2aa17-83d1-477a-b9a6-ab72deaeb0c0,2025-02-06,US,Organic,Desktop,aaronlittle@example.com
7c7c404e-c422-403e-b29a-6339577bc55a,2025-02-07,US,Organic,Desktop,jeremytaylor@example.org
058ac91f-d07c-4ff2-8c54-6b59f42ad9b5,2025-02-07,UK,Ads,Desktop,reynoldssharon@example.net
e5121da2-28fa-4a73-9646-113ddc7639e5,2025-02-07,US,Organic,Desktop,shortjeffrey@example.net
421d4dca-2a95-4908-8e50-3fd82598f383,2025-02-07,US,Ads,Desktop,zacharysullivan@example.net
39b86bb2-b596-4a7c-af4a-fa885299e505,2025-02-07,US,Referral,Desktop,stacey84@example.org
684b724d-b30c-4f43-909d-1c7a0d65b0dd,2025-02-07,US,Organic,Desktop,zsmith@example.com
19a1a2d1-da00-4c08-997b-d7bb9a58131a,2025-02-07,US,Ads,Desktop,daniel45@example.com
4811e562-a91c-4192-83e8-644b8a45a905,2025-02-07,ES,Ads,Desktop,john06@example.net
b67a8172-bc60-4788-9442-ae6b5b330f17,2025-02-07,UK,Ads,Mobile,elizabethmoore@example.org
f0a9b97f-7557-428c-85eb-2b3faad53fb8,2025-02-07,ES,Ads,Desktop,joycehall@example.org
590bbfbc-0160-41c4-8ff8-a84c008ba779,2025-02-07,CA,Organic,Desktop,julieryan@example.org
f4e0740f-476e-4a06-81d0-b488985d94c0,2025-02-07,UK,Referral,Desktop,amiranda@example.net
3b30ee97-98d5-4cf5-8afc-f9e8cc476b72,2025-02-07,JP,Organic,Desktop,kelleyjacob@example.net
d4d332e6-fdd2-4e6c-9401-cf76bfa886b5,2025-02-07,US,Ads,Desktop,paulpark@example.com
05e9f407-daad-40b1-af13-2a6d2ad55c0b,2025-02-07,US,Organic,Mobile,jessicastanley@example.net
0262bf90-3bd8-4e22-8b0f-ab8e9fa4ce21,2025-02-07,US,Organic,Mobile,allenrivera@example.net
d5c4b30a-b917-4922-98c6-a4ffe3ebebd7,2025-02-07,BR,Organic,Desktop,stephaniemiller@example.org
b0894de4-e626-4164-9361-6b3a7cffae92,2025-02-08,ES,Organic,Desktop,larsonkevin@example.net
c5acc354-15f0-4cb4-a14c-721da921cb4c,2025-02-08,FR,Organic,Desktop,lauren11@example.com
ce4771b8-b3cb-41c4-8cdf-2ab594a0f435,2025-02-08,US,Ads,Tablet,sgonzalez@example.net
c91dbf07-80e2-411b-a2f4-45e855631bf4,2025-02-08,BR,Referral,Desktop,jill83@example.net
842ca512-f369-4683-96b5-cf7ae0389eb7,2025-02-08,UK,Ads,Desktop,aaronjones@example.net
9008cdc9-9d42-4bae-a134-e15bed56c714,2025-02-08,CA,Organic,Mobile,ostone@example.com
e7034c12-82b1-4891-97d9-05886333257a,2025-02-08,FR,Referral,Desktop,nmcintosh@example.com
0aba590e-e2c3-48aa-b310-7475ca862225,2025-02-08,UK,Referral,Mobile,sarah86@example.net
7dd7e170-e0d0-407c-979e-e93ba3999919,2025-02-08,US,Ads,Desktop,curtislee@example.net
79c91e00-aaf8-41d5-b079-9b56576ff264,2025-02-08,BR,Ads,Desktop,vgreene@example.net
ce7878c3-dc4e-4d81-95c7-c261ee457bb8,2025-02-08,ES,Social,Desktop,alexander69@example.com
369e5af8-e226-49ee-b8a0-6ffe597278c5,2025-02-08,ES,Ads,Desktop,mark43@example.net
7603c36c-f139-4e3c-8aee-25571f5df912,2025-02-08,US,Referral,Desktop,jacksonaudrey@example.net
82538874-1929-452f-9de4-e5a0b0a9065c,2025-02-08,US,Organic,Tablet,imendoza@example.net
68950908-2e2c-4850-ab17-bd75307a1acb,2025-02-08,ES,Ads,Desktop,anthonycherry@example.org
d0b2b078-d393-4f3e-9a5f-838f23ee4016,2025-02-08,DE,Ads,Mobile,jacob32@example.net
9b828fab-c0c3-4528-be9d-547a96ce7d17,2025-02-08,US,Organic,Desktop,marthaduffy@example.com
bd210b7d-f5b3-40ab-b31b-d233c011c674,2025-02-08,UK,Ads,Mobile,vasquezjacqueline@example.net
89ea7316-91ef-4fa5-a22f-bed1058a1ecf,2025-02-08,FR,Ads,Desktop,james72@example.org
d4736d37-9e12-47cf-95a1-5905591cc4b6,2025-02-08,US,Organic,Desktop,bjones@example.net
7f671eec-3da7-4577-aee1-e86b9ea556aa,2025-02-09,US,Organic,Desktop,jesselittle@example.com
e1cde87f-ec95-4f87-ae5e-c36572eb7474,2025-02-09,UK,Organic,Tablet,michelle52@example.com
1b625489-b94e-42be-b46b-544c31ccd55c,2025-02-09,US,Ads,Mobile,dianawolf@example.org
20451dbd-1835-489b-88f4-ca541584184b,2025-02-09,UK,Organic,Mobile,cynthiajordan@example.com
914ac113-3a93-48d1-a969-02d3f0abe9c8,2025-02-09,US,Social,Desktop,castilloerin@example.org
dcac41f8-2e40-41c1-9e09-14d2e5c943b1,2025-02-09,JP,Social,Desktop,adamwest@example.com
2e0fb5b3-8bae-491e-bf4c-c10f979c30cf,2025-02-09,US,Referral,Desktop,bentonsteven@example.net
13eb22c9-bece-421a-94c7-743b2401342a,2025-02-09,ES,Referral,Mobile,michaelflores@example.net
8b22e445-7fa7-4485-9afc-38057f6485de,2025-02-09,CA,Social,Mobile,franklintrevor@example.org
683f5c0c-7d63-4082-9850-d9f7a7e84991,2025-02-09,IN,Organic,Desktop,douglas62@example.net
cb8f63c2-8ab1-4605-8247-b04d63616032,2025-02-09,FR,Ads,Desktop,kevin18@example.com
b8344070-e0e5-46e5-84c4-4853a33b3dfd,2025-02-09,JP,Ads,Desktop,stacey37@example.net
71305648-a6eb-4702-9e41-8884c9d0c0fc,2025-02-09,US,Social,Desktop,pam63@example.com
68b1211a-6eb8-40e2-b7b1-6be3737ea52f,2025-02-09,BR,Ads,Desktop,linda54@example.com
cedf8af6-cb28-4c77-b855-ddabef332684,2025-02-09,JP,Referral,Desktop,victoriasmith@example.org
f0271efc-049f-42fd-9313-ea0fb5d6a793,2025-02-10,ES,Ads,Desktop,brownreginald@example.net
c9425b82-0c20-4760-814f-5b9f82a54c56,2025-02-10,JP,Organic,Mobile,yhill@example.net
fa0f823a-6e6f-4060-81b0-7882a1c58ede,2025-02-10,UK,Organic,Desktop,yatesmadison@example.net
812fdd98-b777-4609-9b57-6a7fc8ecb641,2025-02-10,US,Organic,Desktop,andersonlaura@example.com
005e0b17-dbae-47c4-b4d2-c8b83facb825,2025-02-10,US,Ads,Tablet,nathaniel41@example.org
0bb28d6b-ff3d-482f-8cdd-aaf2d57ad461,2025-02-10,US,Organic,Desktop,qbutler@example.org
c3585cfb-c75f-40cf-8974-e1b794ca68d9,2025-02-10,BR,Ads,Desktop,kevin07@example.com
0d46e159-a668-4e80-b16d-4fe8ac504475,2025-02-10,UK,Referral,Desktop,ryan64@example.org
dcb33df3-13ee-4dc6-abd1-4d2c75b27455,2025-02-10,IN,Referral,Desktop,barbara96@example.net
c964f746-dbd1-45a3-b716-307d75a09875,2025-02-10,US,Organic,Desktop,joshuafarmer@example.com
c3405500-5f6b-4c54-b392-b60b64c5ee2d,2025-02-10,ES,Ads,Desktop,chavezbecky@example.org
7c7519b7-5fbc-4473-a136-a1f40435aa87,2025-02-10,US,Organic,Desktop,ysmith@example.net
35783a44-9611-416b-a54b-ddbb7c56ea1b,2025-02-10,IN,Social,Desktop,millsjeff@example.net
52961fb3-4d40-4b28-9628-ddcd19dd3e8c,2025-02-10,IN,Referral,Desktop,theresaoconnor@example.com
0d3069bf-ca66-48a8-9f96-048a453b37f5,2025-02-10,UK,Ads,Desktop,veronicaclark@example.org
41198320-0e75-4409-b24d-9c77dd070b9d,2025-02-10,US,Organic,Desktop,louis02@example.org
ac5d2bd1-3912-4821-9b7d-e40b25887022,2025-02-10,US,Organic,Desktop,harrismichelle@example.org
46efa551-96d0-4e38-94a9-45207b63fc26,2025-02-10,US,Referral,Desktop,forr@example.net
332e83c9-bb35-44c8-bcc9-7fa613b8905e,2025-02-10,US,Ads,Desktop,barbara56@example.com
f8eb51b8-5938-4971-b0f6-d8b690e65aa4,2025-02-10,UK,Organic,Desktop,james58@example.net
876d9b13-2958-49ab-9c30-f3f5598a2bd1,2025-02-10,UK,Ads,Desktop,stevencraig@example.com
8bea6f03-e645-4b43-907e-22a18906a4e2,2025-02-10,JP,Organic,Desktop,usmith@example.net
3f4cd64f-3142-4eb2-b505-b66259370710,2025-02-11,UK,Referral,Desktop,glennbernard@example.org
c9abda91-5674-49e2-8e59-95aa56db638a,2025-02-11,BR,Organic,Desktop,sullivanjason@example.net
c370f2e2-abeb-4f49-b406-ca3283ef3ce9,2025-02-11,UK,Organic,Desktop,nicoleburton@example.net
5452e43e-8406-4899-9c79-2b7febc034a5,2025-02-11,US,Ads,Desktop,murraycatherine@example.net
661423a7-76c9-4eb2-aae7-dc190d722918,2025-02-11,US,Ads,Mobile,vturner@example.net
98a91187-6c7a-4c9d-b237-64bae202f022,2025-02-11,UK,Ads,Desktop,lisa91@example.net
1c01160c-ecc9-415a-a10b-37815d7518d4,2025-02-11,UK,Social,Desktop,anthonyharris@example.com
bf0418a9-f276-4513-aeca-f62944e22691,2025-02-11,BR,Organic,Desktop,victorgonzalez@example.net
bdb1d20f-36cf-48af-9d64-22cee8de4479,2025-02-11,ES,Referral,Desktop,gkeith@example.net
4dec48e4-d927-47a8-aece-6ce99112448d,2025-02-11,UK,Referral,Desktop,jhickman@example.net
6713250d-6615-42bb-8599-f9ca5990e243,2025-02-11,US,Ads,Desktop,crussell@example.net
f43dd740-5039-4a8c-9a73-dae0209e6e48,2025-02-11,DE,Organic,Desktop,aray@example.com
c5a0b7c3-e132-4e39-9891-b0a4b4d4813a,2025-02-11,ES,Ads,Mobile,williamolsen@example.com
da41c45c-b25f-4f04-acd8-84c765247833,2025-02-11,UK,Ads,Desktop,claire11@example.net
3e1cfa14-95d1-4384-b313-7fa5dc1b9eb1,2025-02-11,US,Social,Mobile,kennethgallegos@example.com
df9b141e-c7f7-4da1-bff1-5840207e863f,2025-02-11,BR,Referral,Desktop,jessica10@example.com
506801b9-c22a-499a-b1b3-1c9198063af9,2025-02-11,US,Social,Desktop,gilesstephen@example.org
0267c983-f763-4b4d-8ada-c12203748864,2025-02-11,US,Ads,Mobile,danielsloretta@example.net
25637cc3-ca97-4bf5-95d5-96afa663d2cd,2025-02-11,IN,Ads,Desktop,benjaminlowery@example.com
d795187f-2e09-4630-97b4-2669d42cef05,2025-02-11,BR,Ads,Desktop,omarmiller@example.net
c798a445-46a3-4c71-bf2f-6883163b5481,2025-02-11,US,Organic,Desktop,zgomez@example.com
0ddc303c-c787-421c-b43b-4f4f2e8c7b3d,2025-02-12,US,Organic,Desktop,justin85@example.com
08a436d9-da58-4e29-ba11-74d3a94d3fca,2025-02-12,FR,Ads,Desktop,jessica91@example.org
a444c040-4663-4755-a5b0-163908954db1,2025-02-12,UK,Referral,Mobile,ssanders@example.net
c2c76cf4-91fd-42b9-b2d9-c2b7416a4f9f,2025-02-12,US,Referral,Desktop,martinmorgan@example.net
5c7f9aef-3403-4fdf-a28b-40c6852f88aa,2025-02-12,US,Organic,Desktop,msanders@example.org
59c67a52-8f80-41ef-8615-575c4fa87a65,2025-02-12,BR,Organic,Desktop,petersonashley@example.net
fd879360-6593-4379-99d8-dfd21cd98e6b,2025-02-12,US,Ads,Desktop,aclark@example.com
3cb48481-b4f8-4d12-9b0d-c10e1ca48caf,2025-02-12,UK,Referral,Desktop,amanda72@example.com
5b952506-2f98-4e44-8a78-2f586dec4b0d,2025-02-12,US,Ads,Desktop,charlessandoval@example.com
30fdecec-ce18-4222-810b-f3d120fa3560,2025-02-12,BR,Ads,Mobile,jcrosby@example.net
20c0f275-7885-487d-98fc-83b74b356e9a,2025-02-12,US,Social,Desktop,jessica82@example.net
715b2d6d-82ac-40dc-ad3f-3aff82377bd0,2025-02-12,UK,Ads,Desktop,sbailey@example.net
3914dce2-b083-47e1-a9b7-f1f520fed1f3,2025-02-12,CA,Ads,Desktop,walshdarius@example.com
96bd0f63-1bf3-42e5-8c6b-3119779ee330,2025-02-12,US,Ads,Mobile,moralesmarcus@example.net
ae85e861-9bf6-4df3-bb0e-908ec0b30303,2025-02-12,US,Referral,Mobile,hughesrhonda@example.net
1d191f64-f8cf-414a-9ea7-e1ae7006a2c6,2025-02-12,US,Organic,Desktop,mccluretyler@example.net
80e2ee40-3b89-4988-804d-3ccab1d8ea69,2025-02-12,UK,Ads,Desktop,natalie54@example.org
8ee43f7f-d768-4657-b0bd-f7be51497675,2025-02-12,UK,Ads,Desktop,averycourtney@example.org
9b34c649-26f8-43c6-9886-8d4d493bafc4,2025-02-12,FR,Ads,Mobile,james00@example.net
032eaa56-1d5a-438c-a90d-c911c9581c41,2025-02-12,UK,Referral,Desktop,justin16@example.com
bce8e033-fb70-4bf3-95fd-46d7cfbfd796,2025-02-13,BR,Ads,Mobile,rnguyen@example.net
35fad47f-9f05-40b5-a481-2872e704db7d,2025-02-13,UK,Ads,Desktop,kelly01@example.org
9a210ec8-f66a-45bb-940b-06c0b0f6242e,2025-02-13,US,Ads,Desktop,dwhite@example.com
1a6275f5-cf59-4b8e-8860-22c4b4da9f04,2025-02-13,US,Ads,Mobile,jacobbond@example.net
eb7d5cef-b4d3-4b86-82de-5777f980c29c,2025-02-13,ES,Ads,Desktop,kevinsantos@example.net
576bd523-a2fc-4b34-9868-ffda60bdc662,2025-02-13,US,Ads,Desktop,wardzachary@example.net
80038f26-e7ab-4ef7-bb8f-d09acc8ceba9,2025-02-13,BR,Organic,Desktop,jamesmclean@example.net
53bfa311-9915-4bef-a8c0-ce9b560b63a9,2025-02-13,US,Organic,Mobile,gcastaneda@example.org
739f51c3-490e-46f3-a684-b83b1e81c599,2025-02-13,BR,Social,Desktop,griffintammy@example.net
79af8348-10bb-460d-87bf-63ee7ccd3dc0,2025-02-13,US,Referral,Desktop,bellsteven@example.org
fe9a7df9-4397-4997-bae2-dcede5693bb5,2025-02-13,US,Organic,Mobile,darren04@example.net
3b87c3eb-af3e-4d8e-ac1e-3050afc93fac,2025-02-13,US,Organic,Mobile,karenoliver@example.com
3dabba61-8a69-4650-a9a2-e9cd7b6f65df,2025-02-13,US,Referral,Desktop,jasonmullins@example.net
65c17795-b155-46bc-9f8d-ed9756abf2f1,2025-02-13,IN,Ads,Desktop,christianmelissa@example.net
b183adf9-27f3-4c77-a17e-22cfbb2bc475,2025-02-13,UK,Organic,Desktop,householly@example.com
42650798-4b80-4fa6-bab1-fa122d5737a0,2025-02-13,US,Social,Desktop,fbaker@example.com
327722a7-653a-4465-8302-184471fd053b,2025-02-13,DE,Social,Desktop,qmccoy@example.org
140f9b24-fcc9-46c6-bc19-ef424cb9c5c6,2025-02-13,BR,Social,Mobile,christina89@example.net
204e178c-10d0-4d11-a5f9-34bf9bb96155,2025-02-13,US,Organic,Mobile,claudia98@example.net
04bdd646-d561-4a4a-a7a3-d3fee090c65f,2025-02-13,BR,Social,Desktop,wayne87@example.net
3b343275-5ddd-45df-98f2-dd3eb23483ac,2025-02-13,UK,Organic,Desktop,andrewsmadison@example.com
18233383-279b-437c-9255-273fed0940f7,2025-02-13,FR,Organic,Desktop,stevenseric@example.com
fef72410-5528-4c45-a37a-a99961ff1d9a,2025-02-13,DE,Organic,Desktop,scottlisa@example.org
64b58330-0b13-48a1-b02a-1b379865f96f,2025-02-14,US,Ads,Desktop,vhill@example.com
693dffbc-6c6f-4611-9ab3-3edf6e595ed3,2025-02-14,UK,Referral,Mobile,dshields@example.net
6bd63443-4640-4757-bd81-a9250bfa8cd5,2025-02-14,BR,Ads,Desktop,martinezgeorge@example.com
28bf9858-6b97-4617-920f-aa6a1b243463,2025-02-14,BR,Ads,Mobile,deborahrobinson@example.com
420fbeef-9def-4ab9-a54c-a6cadc70ce22,2025-02-14,CA,Organic,Desktop,philip55@example.com
30a4c4b0-be3c-4c84-9763-50f54708b42e,2025-02-14,US,Ads,Desktop,escobardavid@example.com
76030d8e-5b79-49c0-9dcb-894347aa2d02,2025-02-14,US,Organic,Desktop,lmercado@example.net
60e565b6-39b3-442d-becf-bc0b5ea62cb9,2025-02-14,US,Ads,Desktop,robertbradley@example.com
87a9efaf-b92a-41b7-a213-cdad661d3354,2025-02-14,US,Ads,Desktop,johnmarquez@example.net
a133914f-a358-4201-9029-5209626876b6,2025-02-14,US,Organic,Mobile,mariamoore@example.com
671cae75-6dbe-434e-a2fb-8131b81c5f50,2025-02-14,US,Ads,Tablet,chavezisabel@example.com
bf95ff33-cdea-4f52-b7d7-cab335b33f54,2025-02-14,FR,Ads,Tablet,jillsmith@example.net
705faecd-2edf-402e-b531-8081b4effa29,2025-02-14,DE,Ads,Tablet,lauren84@example.com
4a5652b8-c570-4f8a-b6ad-7753a4572e6a,2025-02-14,BR,Ads,Mobile,collinslaura@example.com
2de66d5b-5e10-43a0-addb-8943f067ad82,2025-02-14,BR,Organic,Desktop,lutztravis@example.org
e93bf044-d292-4f7c-b624-013a11269f9e,2025-02-14,US,Ads,Mobile,frederick62@example.org
b6a787b1-c3cb-4c28-874c-fa297fc5ae23,2025-02-14,US,Ads,Desktop,katelyn65@example.com
c81c8d31-85c6-4fbf-966b-62ea9f80b96b,2025-02-14,ES,Organic,Mobile,jrodriguez@example.org
fc6bc66b-e929-45a3-85cd-74bf501c93a3,2025-02-15,CA,Social,Desktop,catherine83@example.net
1a834240-f0a3-4412-acfc-142d5ff2b09f,2025-02-15,US,Referral,Desktop,amoses@example.org
0e5dd462-cbd0-4ef2-930a-37df0bc61066,2025-02-15,US,Referral,Desktop,michael62@example.org
2c7c4106-7d84-4537-b458-d92ca1da7c7a,2025-02-15,US,Ads,Tablet,pbrady@example.net
1397b542-5e65-4990-becd-0ded1f08f855,2025-02-15,UK,Organic,Desktop,gordonkimberly@example.com
7796048f-b4b9-4b73-a9de-bccc429e09bd,2025-02-15,BR,Social,Desktop,fwilson@example.org
1d5206ab-b7e6-427c-bf78-0e3ff6b751f7,2025-02-15,US,Organic,Desktop,tamirodriguez@example.org
037ce599-c1c3-43c4-a095-95a4602cf604,2025-02-15,US,Organic,Mobile,aprilmartinez@example.org
39ed0800-3179-49f9-a9ed-e760233408ba,2025-02-15,FR,Organic,Desktop,ortiztanya@example.com
5f59bdec-f7b4-43f5-92a7-4604036df96e,2025-02-15,FR,Ads,Desktop,pthomas@example.net
fdc56285-8f50-411f-bc42-049476d32b96,2025-02-15,BR,Ads,Desktop,chenderson@example.org
96620519-236a-4333-9593-862cb67e2215,2025-02-15,US,Ads,Desktop,melinda77@example.com
999921ec-9d2f-4e76-beb2-d1727be19731,2025-02-15,US,Referral,Desktop,moorejudy@example.org
e7fd8630-4daf-4bea-a2a6-df25ff115e61,2025-02-15,IN,Organic,Desktop,acaldwell@example.org
c3155e4b-b51b-4a05-ac4c-89cd6f4b3d1a,2025-02-15,BR,Ads,Desktop,amanda46@example.com
5e99c568-09c7-4e3d-9a98-5b74ceb3c70f,2025-02-15,US,Referral,Desktop,salazarjennifer@example.net
3585ffbf-4e86-4d9c-88c0-5a8b418aeb2e,2025-02-15,US,Organic,Desktop,barbaralee@example.net
0d65519e-b2c1-450d-bf67-195fa2511820,2025-02-15,UK,Ads,Tablet,edwin45@example.com
011ab64c-e11c-4e74-a1b7-a76588b0d2d9,2025-02-16,UK,Organic,Desktop,wellsmichael@example.net
2d98f251-b5c1-4027-b563-559e9c78bade,2025-02-16,UK,Organic,Mobile,barnesjose@example.com
abfc8586-e55b-416e-a80c-40c10d579ea0,2025-02-16,US,Organic,Desktop,salinaszachary@example.net
adc77c49-c280-4fd5-a3ef-c4d9b85f4790,2025-02-16,UK,Organic,Mobile,xgarcia@example.net
229e898b-e07c-49b2-b40a-09db1db293e7,2025-02-16,UK,Organic,Desktop,aguilarkyle@example.org
f5f3943a-e8e7-4030-8203-83406372d635,2025-02-16,BR,Organic,Desktop,qpennington@example.com
8044c4ed-b62b-4006-b72a-c8243286ec32,2025-02-16,UK,Ads,Desktop,justin33@example.com
0780b3ee-dcfa-42a9-bf44-35c32fbdaf4f,2025-02-16,US,Ads,Desktop,ericksonbrent@example.net
2964aa99-1728-4576-852d-52fac0ae3ba6,2025-02-16,UK,Organic,Desktop,wallacemathew@example.net
c6ac9119-66bf-42ee-9d14-2405070cdacd,2025-02-16,BR,Organic,Desktop,ashleynelson@example.net
c52391f2-c0e6-48f6-9a9b-a58634638bf0,2025-02-16,US,Social,Desktop,fwalton@example.com
31e2d719-f203-4fe7-98c0-24a9a99e0f9b,2025-02-16,JP,Ads,Mobile,colemancassandra@example.org
2cd23623-e3be-4d6c-88f2-5856818b0652,2025-02-16,US,Organic,Mobile,gomezgrant@example.net
2f9f02e5-ea7c-4b0c-9efa-6d4a474ca879,2025-02-16,US,Ads,Desktop,robertjackson@example.org
6bb17a8b-26c1-48f2-ab1c-0430df114270,2025-02-16,UK,Organic,Desktop,sullivanjoshua@example.net
3ff69f41-9508-4801-a3be-7ca05df924fb,2025-02-16,US,Referral,Mobile,jonathanevans@example.net
8815251c-1d5f-4ff2-a5d3-39afdae6c21b,2025-02-16,UK,Referral,Desktop,nelsongabriela@example.com
88efc6f6-65dc-4a7e-b756-befe8e2e160a,2025-02-16,BR,Ads,Desktop,simmonslaura@example.com
816ebf32-2077-4ce4-951f-62f97c193e6f,2025-02-16,CA,Organic,Tablet,yorkjoshua@example.org
b53a2800-7d86-4a55-b6d8-3fad1ccda878,2025-02-16,JP,Organic,Mobile,devon88@example.org
fef518a6-4dea-4645-8986-bbebf23e323d,2025-02-16,US,Organic,Mobile,pwilson@example.net
928a44dd-8ace-47b7-8250-f956478cd79d,2025-02-17,BR,Social,Desktop,richardsglenn@example.org
0111c814-0e41-4d6d-a77a-fddca1c00760,2025-02-17,UK,Ads,Mobile,davidjohnson@example.org
3f381a63-a4ac-4176-8882-7b82da6d33da,2025-02-17,JP,Ads,Desktop,michael72@example.net
0217ea0e-8964-40ab-8926-ce5f78786140,2025-02-17,ES,Referral,Desktop,jordannicole@example.net
eb8466e4-c5fa-4047-af66-9013869d4cb7,2025-02-17,UK,Organic,Desktop,fwilcox@example.org
c7828c90-7b25-400e-b82d-9e0c21c7d06f,2025-02-17,DE,Organic,Desktop,bridgetthomas@example.net
b34efd5b-6e73-4276-b065-42ee2e519870,2025-02-17,US,Ads,Desktop,coreypope@example.net
a8deeb1c-281e-4259-a3d2-1a338d3bc1df,2025-02-17,BR,Referral,Desktop,bgiles@example.org
e8cc5248-b636-4ed3-8d18-231e3e226bfe,2025-02-17,US,Ads,Desktop,newmanthomas@example.com
7d5887a5-a554-4394-b39d-ea6f06919b1d,2025-02-17,BR,Ads,Mobile,stephanie85@example.org
22530aa4-15d1-42b0-b6a6-b583dcac7b04,2025-02-17,US,Ads,Mobile,wheeleranna@example.org
27177e59-5548-4613-8f69-ef2dfb2c2c83,2025-02-17,US,Organic,Desktop,melaniemichael@example.org
054a778b-c038-4a81-89d8-953b812cfa6f,2025-02-17,ES,Ads,Desktop,awoodward@example.net
660438cc-68ef-418f-a266-a77f0a2d8b66,2025-02-17,ES,Social,Tablet,bakermariah@example.com
884831ce-f24e-4445-83b5-bebbe789ff69,2025-02-17,FR,Ads,Mobile,alexander66@example.com
c1836315-330f-4be1-a689-b4247a3a10e1,2025-02-17,UK,Organic,Desktop,manuel01@example.net
b752f753-e60d-400f-83b1-ef08ac8d8f32,2025-02-17,CA,Ads,Desktop,vsmith@example.net
cfd2be23-c69e-473d-832d-f0cccea993a0,2025-02-17,US,Referral,Desktop,mlewis@example.net
